	id	keywords	text	timestamp	language	user_id	hashtags	geo	coordinates	place	user_timezone
0	472989455876231170	oil price	RT @Vidyut: If you are too stingy to suffer a few price hikes for the greater good of oil companies you should go to Pakistan. Or something.	1401590048.0	en	34879630					Mumbai
1	472990181507620864	oil price	jarring notes @orsoraggiante @prasannavishy Oil Minister  proposes pro-poor approach on fuel, gas price hike http://t.co/H5bKlH9zCD	1401590221.0	en	25429629					Chennai
2	472991607562588160	oil prices	RT @ohmohmohm: TN CM Jaya says: The BJP-led govt at Centre should take steps to withdraw powers given to oil companies to fix the prices of…	1401590561.0	en	1252059804					
3	473000243639115776	heating oil	There has been a series of domestic heating oil thefts in the Cranbrook area. Protect your tanks and report suspicious activity. Dial 101	1401592620.0	en	1079856829					London
4	473035622605537281	oil pricing	RT @maryashakil: Oil minister to CNN-IBN: We will finalise gas pricing policy keeping country's interest at top. @dpradhanbjp @ibnlive	1401601055.0	en	100717975					New Delhi
5	473052131386068992	crude oil	US crude oil production reaches 8 19 mb d in March: After weather-related constraints in January and February,... http://t.co/c8uqVPQyK9	1401604991.0	en	1257121310					
6	473056115987865601	oil companies	RT @emilydee53_dee: Fact:  Gas has risen 70% - oil companies boast record profits.  Why is Harper giving them billions in subsidies? http:/…	1401605941.0	en	28578004					Eastern Time (US & Canada)
7	473062923313491968	oil companies	Any guesses how the big oil companies will try to sabotage this? Help make it happen for Solar Roadways on @indiegogo http://t.co/IIaQV28xGt	1401607564.0	en	1237280246					
8	473065997742505984	oil price	RT @BangaloreAK49: @aartic02  Modi govt's U turn Oil Minister Dharmendra Pradhan justifies diesel price hike http://t.co/xTsXwdYug2	1401608297.0	en	510016686					Mumbai
9	473075128734318592	crude price	Determine ptrl &amp; diesel price by consider crude price &amp; domestic cost for proces &amp; not follow wrong UPA policy: Jaya http://t.co/WNic51NabD	1401610474.0	en	195056833					New Delhi
10	473077167182467072	oil industry	RT @yvessmith: Joe Costello: Why the Oil Industry is Running Into Major Trouble: Over the last year, some deep truths about o... http://t.c…	1401610960.0	en	1364230080					
11	473082309399572480	buy oil	You #selfishly wouldn't pay more for car ins that covers oil changes but govt health care makes you buy health ins for routine checkups.	1401612186.0	en	1697237898	selfishly				Atlantic Time (Canada)
12	473096444195659776	crude oil	'In 1977 the Obasanjo Crude Oil Sales tribunal found out that the  NNOC account had not been audited for 3 years'.-Simon Kolawole @BudgITng	1401615556.0	en	376749310		{u'type': u'Point', u'coordinates': [6.620032, 3.372426]}	{u'type': u'Point', u'coordinates': [3.372426, 6.620032]}	{u'full_name': u'Nigeria', u'url': u'https://api.twitter.com/1.1/geo/id/59b27337f38d658b.json', u'country': u'Nigeria', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[2.67108199000015, 4.27216217700011], [2.67108199000015, 13.8802908320001], [14.6699361570001, 13.8802908320001], [14.6699361570001, 4.27216217700011]]]}, u'country_code': u'NG', u'attributes': {}, u'id': u'59b27337f38d658b', u'name': u'Nigeria'}	London
13	473102148444884992	petroleum industry	The Anthropogenetic causal link and/or corelational between Climate Change and the Petroleum industry is  yet to be empirically stated! Y	1401616916.0	en	2364390739					
14	473103008281001985	crude oil	#MakinaHD Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude oil ... http://t.co/4Pve8nupem #FamiilyPretty	1401617121.0	en	1613231312	MakinaHD#FamiilyPretty				
15	473103989752344577	crude oil	Iraq says crude oil exports rise slightly in May http://t.co/5AtCye14FZ #RobotTweets	1401617355.0	en	1384636009	RobotTweets				Arizona
16	473107148084232192	crude oil	Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude oil exports rise slightly to ... http://t.co/rzPiriRVdK	1401618108.0	en	880091563					
17	473107156439289856	crude oil	(#Kuuky__frez) Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude... http://t.co/vFp6s3eOW0 (#Kuuky__frez)	1401618110.0	en	2505932678	Kuuky__frez#Kuuky__frez				Atlantic Time (Canada)
18	473107185824960512	crude oil	- Supreme ♥ Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude oil... http://t.co/Y3vcV3GfO5 - Supreme ♥	1401618117.0	en	278092664					Brasilia
19	473109773697564672	crude oil	#oddnews Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude oil exports rise... http://t.co/tml9cHB7qG	1401618734.0	en	1961114678	oddnews				
20	473110226703360000	oil and gas industry	Looking for an Area Sales Manager - Oil and Gas Industry in Edmonton, AB - excellent opportunity! #job #hiring http://t.co/iJz980pdV1	1401618842.0	en	563726842	job#hiring				Atlantic Time (Canada)
21	473117570912907265	crude oil	Iraq says crude oil exports rise slightly in May http://t.co/CvMaUFC2HM	1401620593.0	en	521420598					
22	473117948400263168	buy oil	#7: Carlson Super Omega 3 Fish Oil: Carlson Super Omega 3 Fish Oil by Carlson Buy new:   CDN$ 39.93 (Visit the... http://t.co/vjNen9ckDu	1401620683.0	en	2360973829					Chennai
23	473138013954772994	crude oil	#Olle_Carly Iraq Says Crude Oil Exports Rise Slightly in May: Iraq's Oil Ministry says crude oil exports rise ... http://t.co/EM22aclojE	1401625467.0	en	1857151016	Olle_Carly				Atlantic Time (Canada)
24	473149208535769088	oil price	BF1390 Colour Black Material PU + Oil Wax Size L 22 W 7 H 20 Price 135.000 http://t.co/GnHrmsHkWw	1401628136.0	en	1371092096					Beijing
25	473151762858508288	buy oil	@MissPassey check the oil dipstick, if it doesn't reach the oil anymore you need to buy a longer one	1401628745.0	en	446640852					
26	473152526255001600	oil industry	RT @sierraclub: An oil industry journal debunked pro-oil claims made by Fox's Sean Hannity. Yes, you read that correctly. http://t.co/zGu1O…	1401628927.0	en	121987456					Central Time (US & Canada)
27	473196625150873601	crude oil	RT @MObanikoro: Nigerian Navy 58th Anniversary: Stakeholders Seek To Combat Crude Oil Theft http://t.co/Rfmoz9x3k6	1401639441.0	en	317296714					
28	473238467514998785	oil price	"TEAMFOLLOWBACK
TFB
500ADAY
TEAMFOLLOWBACK Navy's Big Biofuel Bet: 450,000 Gallons at 8 Times the Price of Oil  TFB 500ADAY"	1401649417.0	en	2576249620					
29	473266942644482048	oil price	"Media are requested to work for INDIA's betterment so loudmouthed must be ignored
50p Oil price rise UPA decision so please don't confuse !"	1401656206.0	en	2209706384					
30	473280397992665088	oil companies	RT @drskyskull: #Cosmos But if we develop solar energy, the oil companies will go out of business.  Which is another reason to do it.	1401659414.0	en	73914579	Cosmos				Central Time (US & Canada)
31	473288404898447360	crude oil	Nigeria Loses U.S.$20 Billion Annually to Crude Oil Theft  http://t.co/dXODzpOzw2	1401661323.0	en	208951825					
32	473294285329424385	buy oil	Bria gonna buy me some more oil sheen her dry ass head . 😂	1401662725.0	en	229688152					Mountain Time (US & Canada)
33	473308432712208385	oil industry	The Evolution of the Oil Industry -  Educational Documentary: http://t.co/tNbW02MS39  @sinungwiloso1 #socialmedia #srudukfollow	1401666098.0	en	1649562086	socialmedia#srudukfollow				Bangkok
34	473348794487414785	oil industry	RT @chris_blatch: Should the Chinese government really be the biggest corporate owner of the oil industry in Canada?  http://t.co/Y81H8JKyv…	1401675721.0	en	1572439765					Casablanca
35	473360379163074561	oil industry	The oil industry is now becoming ever more capital intensive, not a printer of a money, but a growing capital black hole.	1401678483.0	en	1003505952					Chennai
36	473361700394385408	buy oil	RT @YaBoyJuanJuan: Yo ima still come buy argon oil shampoo doe @buttnessah	1401678798.0	en	1600517419					
37	473367568217305088	crude oil	Oil: The High Rate of Exports And Crude Oil Revenue For The Month of May Last http://t.co/LIUR6OJ2Zz	1401680197.0	en	1050050023					
38	473380788642131968	buy oil	CBD Hemp oil pain relief is now legal to buy in your State http://t.co/3W3zYa9UfY	1401683349.0	en	2390109541					
39	473391127593119744	crude oil	Dead trendy wow long time expectations would fine brace the now generation crude oil speaking generally buffoon...	1401685814.0	en	1240995445					
40	473420861014552576	crude oil	Base Metals, Crude Oil may trade higher on strong China PMI  http://t.co/Ymfmilbqao	1401692903.0	en	1375810338					
41	473424237441474560	oil stocks	Europe, Asia Stocks Climb, Copper Rises With Oil on China – Bloomberg http://t.co/WypUBTG0K0	1401693708.0	en	565123913					
42	473432064008523776	oil stocks	#Sensex surges 467 points as funds pick banking, oil stocks http://t.co/lGOOJZoVmv #BSE #NSE #NIfty #Stocks	1401695574.0	en	20751449	Sensex#BSE#NSE#NIfty#Stocks				New Delhi
43	473432064004333568	oil stocks	#Sensex surges 467 points as funds pick banking, oil stocks http://t.co/HeItc0VIUB #BSE #NSE #NIfty #Stocks	1401695574.0	en	177829660	Sensex#BSE#NSE#NIfty#Stocks				Chennai
44	473447545205981184	oil price	Oil up to near $103 on China manufacturing boost - The price of oil rose modestly to near $103 a barrel Monday on ... http://t.co/Mh9xI2g5LV	1401699265.0	en	126330634					Athens
45	473453622748282880	fuel oil	"#8: Pack of 6 Clear Lamp Oil Fuel http://t.co/ftSb7FjcKz

Pack of 6 Clear Lamp Oil Fuelby Cadix(1)Buy new: £29.... http://t.co/Sr6Jh2n9C7"	1401700714.0	en	2413604102					Chennai
46	473456911057420288	crude oil	RT @FXStefan: Oil Rises on Strong Chinese Data: West Texas Intermediate crude rebounded from its lowest clos... http://t.co/Fv6ItNUyST #for…	1401701498.0	en	61127928	forex#trading				Quito
47	473460300067647488	crude oil	RT @EnergyTomorrow: Crude oil #exports could prompt higher production, savings for consumers, more American jobs http://t.co/mao6u5Apaq htt…	1401702306.0	en	284262355	exports				
48	473468562846146560	petroleum price	RT @alvinelchico: Phoenix Petroleum Ph will INCREASE the price of GASOLINE by P0.30/ liter &amp; DECREASE the price of DIESEL by P0.10/liter ef…	1401704276.0	en	125372683					Singapore
49	473480101376442369	oil market	"RT @RWwatchMA: Each one is guilty of a war crime: Invading Iraq on false pretenses to liberate their oil for world market
http://t.co/DOQud…"	1401707027.0	en	1109825893	p2#tcot				
50	473502033413423104	oil gas news	Shale Gas &amp; Oil News is out! http://t.co/I6PoI5c0Pv Stories via @elatto @PiceanceDog @ICIS_Sylvia	1401712256.0	en	126019518					Eastern Time (US & Canada)
51	473503673385889794	oil price	Poppies Gold Flower Oil Painting original knife Texture huge Abstract Art canvas: Price 2.75 USD (5 Bids) End... http://t.co/1dK5QD66pF	1401712647.0	en	1619963796					
52	473540063133831168	fuel oil	RT @tomgara: Entire global airline industry will make $18 billion profit in 2014. Oil industry will make $24bn selling it the fuel http://t…	1401721323.0	en	392299202					
53	473549433234153473	oil price	China drives oil price hike http://t.co/M4CgA07mJJ #OilandGas #Energy #PH #Nigeria	1401723557.0	en	1395504914	OilandGas#Energy#PH#Nigeria				
54	473555796001693696	oil industry	Looking for a Branch Manager - Oil field industry  in Taber, AB- excellent opportunity with a well estab #job #hiring http://t.co/ygVp86K0OZ	1401725074.0	en	563726842	job#hiring				Atlantic Time (Canada)
55	473570174075813888	oil industry	"@MicheleBachmann 
This is oil &amp; coal industry BS- like tobacco cos. saying under oath cigs weren't addictive &amp; were perfectly safe"	1401728502.0	en	451603759					
56	473572111844265984	oil prices	Oil prices dip on OPEC supply - The Australian: Oil prices dip on OPEC supplyThe AustralianKilduff said estima... http://t.co/J2NQDy4n1T	1401728964.0	en	1896000512					
57	473573667926863872	oil and gas industry	RT @PnPCBC: .@colincarrie says the government is working on its regulations for the oil and gas industry #pnpcbc #cdnpoli	1401729335.0	en	14358520	pnpcbc#cdnpoli				Pacific Time (US & Canada)
58	473575995761782785	oil companies	I thought miracles didn't happen @WWLTV:Jindal doesn't sign bill that would have killed lawsuit against oil companies http://t.co/5UBt73JpGQ	1401729890.0	en	104336387					Atlantic Time (Canada)
59	473584367575793664	crude oil	RT @AfricaFactsZone: Crude oil is cheaper than water in Libya.	1401731886.0	en	1722267510					
60	473592173196496896	crude oil	RT @OmoOduaRere: JTF, nabs 2 Britons, Others For Crude Oil Theft, ₦20M Bribery Offered (Photos) http://t.co/YPW3vLqAFZ	1401733747.0	en	624835351					Hawaii
61	473604529611878400	cost of oil	"RT @_OKbye_: Lmao""@naijaspice: Some Igbo boys will masturbate with palm oil to save the cost of getting Vaseline .... #KuliKacheByChidinma"""	1401736693.0	en	278691471	KuliKacheByChidinma				
62	473625689862971392	crude oil	Do most Americans believe that only crude oil from No Dakota is the only explosive product moving by rail roads? Chlorine is common on RR.	1401741738.0	en	22297647					
63	473633558393671680	oil prices	.@Sacbiz @mwiesesacbiz Low gas prices aren't always good news. They're convenient but mask true costs of oil and could delay cleaner fuels.	1401743614.0	en	78405306					Eastern Time (US & Canada)
64	473648347501174784	oil companies	@Parenting_Tips1 Sue Oil &amp; gas companies &amp; meat producers for the damage they cause due to the sale of their products http://t.co/nEIQmSPcYQ	1401747140.0	en	2294216792		{u'type': u'Point', u'coordinates': [49.201886, -122.82425]}	{u'type': u'Point', u'coordinates': [-122.82425, 49.201886]}	{u'full_name': u'Surrey, Greater Vancouver', u'url': u'https://api.twitter.com/1.1/geo/id/09efd2065c8ce28e.json', u'country': u'Canada', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-122.958937, 49.001921], [-122.958937, 49.221117], [-122.6780348, 49.221117], [-122.6780348, 49.001921]]]}, u'country_code': u'CA', u'attributes': {}, u'id': u'09efd2065c8ce28e', u'name': u'Surrey'}	Pacific Time (US & Canada)
65	473676273160425472	fuel prices	Assimilate subject fuel dope prices pro the cheapest line of work bavardage - canned show bunk prices these days:... http://t.co/OURLzQzlwV	1401753798.0	en	1220347530					
66	473694715515129856	crude oil	What Would Happen if the United States Lifted its Crude Oil Export Ban? - Resource Investing News http://t.co/EiNiUArkhX	1401758195.0	en	1692828493					
67	473706354712920064	spot oil	Crude palm oil edges up by 0.20 pc on spot demand - Business Standard http://t.co/sEeerQQr9Z #PalmOil	1401760970.0	en	40843689	PalmOil				Karachi
68	473716119052619776	oil companies	There is no such thing as global climate change because the oil companies and the Republicans said so.	1401763298.0	en	629195694					Eastern Time (US & Canada)
69	473723287118172160	brent oil	Crude oil trading outlook: WTI and Brent futures steady ahead of more economic reports, Ukraine talks http://t.co/xjUp9I04Vq	1401765007.0	en	1525608151					
70	473734435582799872	oil and gas industry	RT @MetOfficeMarine: How the oil and gas industry can prepare for climate change - this month's @pressjournal  @EnergyVoiceNews column: htt…	1401767665.0	en	20132215					
71	473768191349379072	oil market	Flower market in India, oil painting by D.amendola, original available here: http://t.co/OD3vD59MoB #painting #art  #artwit #india	1401775713.0	en	227282049	painting#art#artwit#india				Chennai
72	473769227321487360	crude oil	[Agribiz News] Supplying machines for processing crude and refined seed oil http://t.co/JNHqphuxyR	1401775960.0	en	1428242593					
73	473785773884338178	oil industry	Why the Oil Industry is Running Into Major Trouble -  Photo Credit: Cardaf Over the last year, some deep truths... http://t.co/babOURqSLm	1401779905.0	en	2540140712					
74	473796892972032000	buy oil	RT @HedonistChef: Tip: when you buy kalamata #olives drain the liquid from the jar &amp; store them in olive oil to preserve their natural swee…	1401782556.0	en	471202817	olives#foodies				
75	473800160334454786	oil prices	European veg oil AM, Soft Oil Prices – Jun 03 http://t.co/MgD3jOIWrD	1401783335.0	en	18014795					Kuala Lumpur
76	473836625597038592	oil companies	RT @whoisbraxton: Get insight into existing and upcoming digital technologies for oil and gas companies at #EDShouston. Sign up today http:…	1401792029.0	en	121457472	EDShouston				
77	473838873764577280	oil and gas industry	TechBlog: Top Oil and Gas Industry Stories in May 2014 http://t.co/fM95ILhDfg	1401792565.0	en	201441938					Central Time (US & Canada)
78	473840052339232768	oil industry	"http://t.co/gD9osU4jau #6: Handbook of Oil Industry Terms and Phrases

Handbook of Oil Industry Terms and Phras... http://t.co/PDstFaZz03"	1401792846.0	en	26202871					Central Time (US & Canada)
79	473842929665318912	oil industry	Total shelves $11-billion Alberta oil sands mine in Joslyn as industry costs rise: http://t.co/5FaqMMBwBQ. #Economy #Jobs	1401793532.0	en	486755300	Economy#Jobs				Pacific Time (US & Canada)
80	473846926819860481	oil price	CND Solar Oil Cuticle Oil 3.7ml Mini Size (great to use with all nail services) - Full read by eBay: Price 2.99... http://t.co/AY3QuZE548	1401794485.0	en	2400189175					
81	473849908953632769	buy oil	RT @iamgreenbean: Did California's Oil Lobby Buy Senate Bill 1132, #fracking ban? http://t.co/DWhX6EI5BX via @cleantechnica #unfrackCal #do…	1401795196.0	en	1642106527	fracking#unfrackCal#dontfrackca				
82	473851280528777217	oil companies	RT @savethearctic: Oil companies are invading the Arctic, putting a fragile ecosystem in terrible danger for oil we don't need. ACT NOW htt…	1401795523.0	en	392712552					New Delhi
83	473868456190689281	oil companies	RT @savethearctic: Oil companies are invading the Arctic, putting a fragile ecosystem in terrible danger for oil we don't need. ACT NOW htt…	1401799618.0	en	1045248612					
84	473869915804676096	oil companies	RT @TullowOilplc: #Tullow is one of the first oil companies to disclose its payments to governments in line with the 2013 EU Directive: htt…	1401799966.0	en	2543803886	Tullow				
85	473877889188769792	oil and gas industry	Hitachi Solutions to Unveil Joint Venture Solution for Oil and Gas Industry http://t.co/QWKayEOFcp	1401801867.0	en	87231885					Eastern Time (US & Canada)
86	473915801485860864	brent crude	http://t.co/JCcMA4PdcU Brent Crude Futures Settle at $108.82/bbl, down 1 Cents, 0.01 Pct  #forex	1401810906.0	en	251121008	forex				Quito
87	473918032868560896	petroleum prices	Oil prices steady ahead of report on US petroleum inventories http://t.co/jZa8fkY0Ml	1401811438.0	en	312430861					
88	473921224733515777	crude oil	jamelespinal3 Oil up Slightly as US Supply Data Awaited: Crude oil rises slightly as traders awa... http://t.co/cXzjWODEid jamelespinal3	1401812199.0	en	2291195798					
89	473923867145011200	oil price	► Oil up slightly as US supply data awaited: The price of oil was little changed Tuesday as traders awaited re... http://t.co/9ckFYTMuIS	1401812829.0	en	16596977					Eastern Time (US & Canada)
90	473924332683399169	oil industry	@vi_sports The fish oil industry is dying #pollution - Live Organic Algae is the emerging solution. http://t.co/Z7Hc2KIaSq	1401812940.0	en	1891686536	pollution				Central Time (US & Canada)
91	473928585741230081	crude oil	@XREnergy goal: Utilize advanced oil producing techniques &amp; technologies to extract as much high-grade sweet crude oil &amp; #natgas possible	1401813954.0	en	2507956986	natgas				
92	473939956503560193	oil price	"RT @zerohedge: Jeff Currie, Goldman, Sept 3, 2008: ""Our price target on crude oil for the end of the year is $149"""	1401816665.0	en	1099841593					Eastern Time (US & Canada)
93	473951838958411778	cost of oil	"RT @Abdulazize7: Chaii""4-O ""@naijaspice: Some Igbo boys will masturbate with palm oil to save the cost of getting Vaseline .... #KuliKacheB…"	1401819498.0	en	193796279	KuliKacheByChidinma				Pacific Time (US & Canada)
94	473962211476398080	oil industry	@inspiredlyfit The fish oil industry is dying #pollution - Live Organic Algae is the emerging solution. http://t.co/Z7Hc2KIaSq	1401821971.0	en	1891686536	pollution				Central Time (US & Canada)
95	473962341474660352	oil and gas industry	Via: @ Trace - The Oil and Gas Industry spends millions of dollars to keep the country from turning to clean... http://t.co/4ysUK7aicz	1401822002.0	en	2418815453					
96	473962798670553089	oil companies	RT @Manuel_Rapalo: URGENT: Oil and gas companies are trying to drill and #frack in the Florida #Everglades &amp; nobody is talking about it: ht…	1401822111.0	en	17046946	frack#Everglades				Eastern Time (US & Canada)
97	473972411990171648	oil stocks	$RES: Oil Services Stocks Near New Highs http://t.co/fEtGAg78do	1401824403.0	en	2342531144					Atlantic Time (Canada)
98	473972458148483074	crude oil	Lifting US Crude Oil Export Ban Would Spur US Production http://t.co/udAVVTdivo	1401824414.0	en	2494325660					
99	473977868813225984	oil companies	RT @Manuel_Rapalo: URGENT: Oil and gas companies are trying to drill and #frack in the Florida #Everglades &amp; nobody is talking about it: ht…	1401825704.0	en	2443741092	frack#Everglades				
100	474005656073019394	oil industry	Why the Oil Industry is Running Into Major Trouble -  Photo Credit: Cardaf Over the last year, some deep truths... http://t.co/babOURqSLm	1401832329.0	en	2540140712					
101	474008420094197761	oil barrel	RT @DaveTHEDIGITALS: Maybe the cost of a barrel of oil wouldn’t be so expensive if Donkey Kong didn’t waste thousands of them in the '80s t…	1401832988.0	en	816513936					Eastern Time (US & Canada)
102	474012647978180608	crude oil	Lifting US Crude Oil Export Ban Would Spur US Production http://t.co/NgXKtMYnD8	1401833996.0	en	525673736					Central Time (US & Canada)
103	474034886169227264	oil prices	News: Oil prices rise ahead of US supply report . #breakingnews #hk	1401839298.0	en	783735822	breakingnews#hk				Hong Kong
104	474041836114161665	brent oil	#uk #tv #usa #news Brent neared $109 as investors eyed U.S. oil inventory and looked to euro zone policies the...  http://t.co/PQsiQtbOe5	1401840955.0	en	1450576392	uk#tv#usa#news				
105	474050824533209088	crude oil	US Dollar Testing May High, Gold and Crude Oil Find Interim Support | #Forex	1401843098.0	en	2437377877	Forex				Amsterdam
106	474056675574312960	fuel prices	RT @rafiziramli: #minyaknaiklagi aftr GST! Calculates how GST increases fuel prices http://t.co/J1t1j8X2Me pls RT @anwaribrahim http://t.co…	1401844493.0	en	1479178141	minyaknaiklagi				Beijing
107	474070697119997953	oil prices	BUSINESS: Oil prices rise in Asia ahead of US supply report - Business Recorder http://t.co/qzjARYXyTa	1401847836.0	en	95165465					Islamabad
108	474087675662594048	crude oil	Clark Exposes Military Involvement In Crude Oil Theft http://t.co/GZPXE3Njfi	1401851884.0	en	2214463528					
109	474092037751312384	oil price	BRAND NEW Make Up Forever Cleansing Oil - Full read by eBay: Price 10.0 USD (0 Bids) End Time: 2014-06-04... http://t.co/nIXxtAJ8bE	1401852924.0	en	1593136470					
110	474100120196087808	oil price	#Albert_Stanlie INF: Oil Price Edges up on Supply Drop Expectations: Oil price edges up to near $103 a barrel ... http://t.co/vUaqfBwLDz	1401854851.0	en	1018854596	Albert_Stanlie				Central Time (US & Canada)
111	474131938148876288	oil prices	RT @GM491: We Live In The Generation Where The Prices Of Crude Oil Are Higher Than The Respect Of An Human Being !	1401862437.0	en	2426462374					
112	474138862952796162	oil price	RT @InfoAMSJ: The Gas Guru predicts the price of gas, heating oil and diesel will fall tonight by about a cent or two.	1401864088.0	en	349987893					Quito
113	474150246311026688	oil companies	RT @David_R_Daniels: The Govt's Infrastructure Bill will enable companies to frack for oil and gas under peoples' homes without their permi…	1401866802.0	en	39012358	QueensSpeech				Edinburgh
114	474160723694997505	oil price	"Ask yourself WHY EVERYONE except for the OBR think the price of oil will continue to rise. OBR = WM = Liars

#indyref http://t.co/MUOJHHkCaJ"	1401869300.0	en	584826171	indyref				Casablanca
115	474161617064579072	buy oil	CBD Hemp oil pain relief is now legal to buy in your State http://t.co/IX2hgYH407	1401869513.0	en	17375692					Pacific Time (US & Canada)
116	474167057060495360	heating oil	RT @LifeBelowZeroTV: As temperatures drop, Chip worries about heating his home. Oil is pricey! What would you do? #LifeBelowZero http://t.c…	1401870810.0	en	2268940879	LifeBelowZero				
117	474179015054344193	oil industry	RT @InSightCrime How #Mexico Organized Crime Threatens Growth of Oil Industry @corcoran25 http://t.co/pHTre5hRB1	1401873661.0	en	97498097	Mexico				Eastern Time (US & Canada)
118	474180856350003200	oil prices	CPO futures ends higher - KUALA LUMPUR (June 4): Crude palm oil (CPO) futures prices on Malaysia Derivatives Excha... http://t.co/e9pgaYjHws	1401874100.0	en	14397336					Kuala Lumpur
119	474194659779297280	oil prices	Rising Supply, Weak Euro Sink Crude Oil Prices http://t.co/7lYUYMYG6I	1401877391.0	en	1549988486					
120	474196673057808385	oil prices	RT @ShaleMarkets: IEA: Shortfall in Middle East Oil Investment Could Push Up Prices (Middle East) http://t.co/yb33oEldmh	1401877871.0	en	51852637					London
121	474203534934966272	oil market	RT @sbwirenews: Oil and Chemicals Storage Market Analysis in Africa 2014: Details of All Operating and Planned Storage Terminal http://t.co…	1401879507.0	en	225423130	pr				Paris
122	474204252152545282	crude oil	Thousands of Gallons of Crude Oil Spill In Los Angeles http://t.co/ZycMZq0klX	1401879678.0	en	2430493332					
123	474208555537420288	oil price	#oil# Oil price edges up on supply drop expectations - Sacramento Bee: Economic TimesOil pric... http://t.co/iNC8wDNq2Y #@billwilliam15#	1401880704.0	en	536890530					
124	474210040287870976	crude oil	.@TheBubbleBubble Good idea to research possible shale bubble.  But don't forget to add in the concurrent crude oil bust.	1401881058.0	en	373497360					Pacific Time (US & Canada)
125	474215954260303872	oil barrel	RT @csmonitor: Oil could be $15 more per barrel without more Middle East investment http://t.co/8AQp39eyrW	1401882468.0	en	17756112					
126	474224477107011584	oil industry	@PavementRunner The fish oil industry is dying #pollution - Live Organic Algae is the emerging solution. http://t.co/Z7Hc2KIaSq	1401884500.0	en	1891686536	pollution				Central Time (US & Canada)
127	474227627025108993	crude prices	"#BizTrend Something Just Spooked Crude: Crude prices just plunged 1.1%.
This is a strange development, since t... http://t.co/dZQKyoEdY2"	1401885251.0	en	1890209534	BizTrend				
128	474231519339638786	crude oil	Latest #Fuel News: Asian demand for WAF crude oil weak, despite softer Brent/Dubai premium: sources http://t.co/W8jIUIkjaq	1401886179.0	en	229782382	Fuel				London
129	474238490256097280	crude oil	RT @CarlosMBorbon: @Chevron (Oral-Written Contract) @Citibank California Crude Oil Project via @twitter; Research-Find 3 Locations US-CA Oi…	1401887841.0	en	1544204593					Eastern Time (US & Canada)
130	474253409416011776	oil barrel	Crude oil up to above $103 a barrel on report of drop in US supplies, crises ... - Minneapolis Star Tribune http://t.co/1X4z7JhfEx	1401891398.0	en	2483991828					
131	474253849814130689	oil companies	RT @robinbrittain: Following purchasing from palm oil companies trashing rainforests, Nestlé builds this HQ, Milan, Italy: http://t.co/TiRt…	1401891503.0	en	2184962936					
132	474258513858809856	cost of oil	#teamautofollow Husky Energy says cost of Sunrise oil sands plant is increasing: A final estim... http://t.co/qlIBtoQ7EE #autofollowback	1401892615.0	en	2343326762	teamautofollow#autofollowback				Beijing
133	474286628307881984	buy oil	#World ▪ Rosneft Urges Kremlin To Buy Russian: The head of Russia's state-controlled oil company Rosneft urged... http://t.co/qFIxch496L	1401899318.0	en	450886063	World				Amsterdam
134	474292101874601984	barrel price	Jack Wills Raynsford Barrel Travel Bag Brand new Sold Out!!! - Full read by eBay: Price 32.0 GBP (15 Bids) End... http://t.co/qKk62tp7gN	1401900623.0	en	2488545050					
135	474293792166936576	oil price	"RT @ChrisDarroch2: Ask yourself WHY EVERYONE except for the OBR think the price of oil will continue to rise. OBR = WM = Liars

#indyref ht…"	1401901026.0	en	25057830	indyref				Edinburgh
136	474309931835744256	oil industry	@KCBoyd3 Rick Perry, touts his job creation, most in the Oil &amp; Gas industry which would happen anyway, the rest service jobs to support them	1401904874.0	en	305259854					Central Time (US & Canada)
137	474316294620069889	buy oil	http://t.co/cadLYHqOik Eastman Chemical Closes Aviation Oil Biz Buy - Analyst Blog: East... http://t.co/8XaFuWucoj http://t.co/cadLYHqOik	1401906391.0	en	1059290383					Eastern Time (US & Canada)
138	474317011842256896	crude oil	News via Refinerlink EIA analysis: Gulf Coast crude oil stocks slide http://t.co/R0IDL2mOTG	1401906562.0	en	388006581					Mountain Time (US & Canada)
139	474319369019727872	crude oil	#lmswageer Minnesota Oil Spill of 1979 Still Aids in Research: Large Minnesota crude oil spill of 197... http://t.co/8n21ggWacb #SIGUEME	1401907124.0	en	2364625002	lmswageer#SIGUEME				Central Time (US & Canada)
140	474330362286325761	oil and gas industry	LetYouKnow: Oil firms 'unfazed' by independence: The North Sea oil and gas industry is ... http://t.co/mFxhS2ELBD http://t.co/Yh8j5piyB4	1401909745.0	en	1398910866					Beijing
141	474333625480409088	oil and gas industry	RT @NewsScotland: Oil firms 'unfazed' by independence: The North Sea oil and gas industry is unfazed by the prospect of Scottish... http://…	1401910523.0	en	19158571					Pacific Time (US & Canada)
